codice_circe;nword;cluster_id;testo;label_finale
26110;4;26110_4_3;produttori di componenti elettronici;produttore di componenti elettronici
26110;4;26110_4_3;produzione di connettori elettronici;produttore di componenti elettronici
26110;4;26110_4_4;produttori di interruttori elettronici;produttori di interruttori elettronici
26110;4;26110_4_5;produzione di circuiti integrati;produzione di circuiti integrati
26110;5;26110_5_1;fabbricazione di altri componenti elettronici;fabbricazione di altri componenti elettronici
26110;5;26110_5_2;fabbricazione componenti e parti elettroniche;fabbricazione componenti e parti elettroniche
26110;5;26110_5_2;produzione componenti e parti elettroniche;fabbricazione componenti e parti elettroniche
26110;5;26110_5_3;macchinari per lavorazione componenti elettronici;macchinari per lavorazione componenti elettronici
26110;5;26110_5_4;progettazione e produzione componenti elettronici;progettazione e produzione componenti elettronici
26110;7;26110_7_1;attivita artigianale di assembleaggio di componenti elettronici;attivita artigianale di assembleaggio di componenti elettronici
26110;7;26110_7_2;produzione componenti e parti elettroniche per industria;produzione componenti e parti elettroniche per industria
26110;8;26110_8_1;fabbricazione di diodi ad emissione di luce led;fabbricazione di diodi ad emissione di luce led
26110;8;26110_8_2;fabbricaz tubi e valvole e altri componenti elettronici;fabbricaz tubi e valvole e altri componenti elettronici
26110;8;26110_8_3;fabbricazione di diodi transistor e relativi congegni elettronici;fabbricazione di diodi transistor e relativi congegni elettronici
26110;10;26110_10_1;fabbricazione di tubi e valvole elettroniche ed altri componenti elettronici;fabbricazione di tubi e valvole elettroniche ed altri componenti elettronici
26120;2;26120_2_1;schede elettronic;schede elettroniche
26120;2;26120_2_1;schede elettroniche;schede elettroniche
26120;2;26120_2_2;montaggio schede;montaggio schede
26120;3;26120_3_1;vendita schede elettroniche;montaggio schede elettroniche
26120;3;26120_3_1;saldtura schede elettroniche;montaggio schede elettroniche
26120;3;26120_3_1;montaggio schede elettroniche;montaggio schede elettroniche
26120;3;26120_3_1;assembla schede elettroniche;montaggio schede elettroniche
26120;3;26120_3_2;produzione schede elettroniche;produzione schede elettroniche
26120;3;26120_3_3;assiemaggio schede elettroniche;assiemaggio schede elettroniche
26120;4;26120_4_1;fabbricazione di schede elettroniche;fabbricazione di schede elettroniche
26120;4;26120_4_2;vendita schede elettroniche assemblate;vendita schede elettroniche assemblate
26120;4;26120_4_3;vendita di schede elettroniche;vendita di schede elettroniche
26120;5;26120_5_1;fabbricazione schede elettroniche per automazione;fabbricazione schede elettroniche per automazione
26120;6;26120_6_1;lattivitvolta fabbricazione di schede elettroniche assemblate;lattivitvolta fabbricazione di schede elettroniche assemblate
26120;6;26120_6_2;montaggio di componenti per circuiti stampati;montaggio di componenti per circuiti stampati
26120;7;26120_7_1;fabbricazione di componenti elettronici e schede elettroniche;fabbricazione di componenti elettronici e schede elettroniche
26120;8;26120_8_1;fabbricazione di componenti elettronici e di schede elettroniche;fabbricazione di componenti elettronici e di schede elettroniche
26120;8;26120_8_2;montaggio di componenti su schede per circuiti stampati;montaggio di componenti su schede per circuiti stampati
26200;1;26200_1_1;server;server
26200;2;26200_2_1;fabbricazione terminali;fabbricazione terminali
26200;2;26200_2_2;fabbricazione stampanti;fabbricazioni stampanti
26200;2;26200_2_2;fabbricazioni stampanti;fabbricazioni stampanti
26200;4;26200_4_1;fabbricazione computer e periferiche;fabbricazione computer e periferiche
26200;6;26200_6_1;fabbricazione di computer e unit periferiche;fabbricazione di computer e unit periferiche
26301;2;26301_2_1;fabbricazione telecamere;fabbricazione telecamere
26301;3;26301_3_1;televisione via cavo;televisione via cavo
26301;8;26301_8_1;fabbricazione di apparecchi trasmittenti radiotelevisivi incluse le telecamere;fabbricazione di apparecchi trasmittenti radiotelevisivi incluse le telecamere
26302;2;26302_2_1;assemblaggio citofoni;assemblaggio citofoni
26302;3;26302_3_1;fabbricazione apparecchiature telecomunicazioni;fabbricazione apparecchiature telecomunicazioni
26302;5;26302_5_1;assemblaggio di componeti per citofoni;assemblaggio di componeti per citofoni
26302;6;26302_6_1;assemblaggio articoli vari come il citofono;assemblaggio articoli vari come il citofono
26302;6;26302_6_2;fabbricazione di apparecchiature per le telecomunicazioni;fabbricazione di apparecchiature per le telecomunicazioni
26302;11;26302_11_1;fabbricazione e riparazione apparecchiature strumenti meccanici elettrici ed elettronici per telecomunicazioni;fabbricazione e riparazione apparecchiature strumenti meccanici elettrici ed elettronici per telecomunicazioni
26400;1;26400_1_1;microfono;microfoni
26400;1;26400_1_1;microfoni;microfoni
26400;1;26400_1_2;altoparlanti;altoparlanti
26400;2;26400_2_1;produzione altoparlanti;produzione altoparlanti
26400;2;26400_2_2;videogichi console;videogichi console
26400;2;26400_2_3;console videogiochi;console videogiochi
26400;2;26400_2_4;casse acustiche;casse acustiche
26400;2;26400_2_5;fabbricazione videoregistratori;fabbricazione videoregistratori
26400;3;26400_3_1;produzione casse acustiche;produzione casse acustiche
26400;3;26400_3_2;console per videogiochi;console per videogiochi
26400;3;26400_3_3;riparazione console videogiochi;riparazione console videogiochi
26400;3;26400_3_4;vendita casse acustiche;vendita casse acustiche
26400;4;26400_4_1;fabbricazione di casse acustiche;fabbricazione di casse acustiche
26400;4;26400_4_2;produzione artigianale casse acustiche;produzione artigianale casse acustiche
26400;4;26400_4_3;produzione impianti di amplificazione;produzione impianti di amplificazione
26400;6;26400_6_1;riparazione e manutenzione console per videogame;riparazione e manutenzione console per videogame
26400;9;26400_9_1;fabbricazione di console per videogiochi esclusi i giochi elettronici;fabbricazione di console per videogiochi esclusi i giochi elettronici
26400;10;26400_10_1;attivitupporto apparecchiature per la riproduzione e la registrazione del suono;attivitupporto apparecchiature per la riproduzione e la registrazione del suono
26400;13;26400_13_1;fabbricazione di apparecchi per la riproduzione e registrazione del suono e delle immagini;fabbricazione di apparecchi per la riproduzione e registrazione del suono e delle immagini
26600;3;26600_3_1;apparecchiature elettro medicali;apparecchiature elettro medicali
26600;3;26600_3_2;apparecchiature mediche laser;apparecchiature mediche laser
26600;4;26600_4_1;vendita apparecchiature mediche laser;vendita apparecchiature mediche laser
26600;4;26600_4_2;manutenzione apparecchiature elettro medicali;manutenzione apparecchiature elettro medicali
26600;5;26600_5_1;fabbricazione di strumenti per irradiazione;fabbricazione di strumenti per irradiazione
26600;7;26600_7_1;strumenti per irradiazione apparecchiature elettromedicali ed elettroterapeutiche;strumenti per irradiazione apparecchiature elettromedicali ed elettroterapeutiche
26600;9;26600_9_1;fabbricazione di strumenti per irradiazione apparecchiature elettromedicali ed elettroterapeutiche;fabbricazione di strumenti per irradiazione apparecchiature elettromedicali ed elettroterapeutiche
26600;10;26600_10_1;fabbricazione di altri strumenti per irradiazione ed altre apparecchiature elettroterapeutiche;fabbricazione di altri strumenti per irradiazione ed altre apparecchiature elettroterapeutiche
26600;11;26600_11_1;fabbricazione di apparecchiature per irradiazione elettromedicali ed elettroterapeutiche per usi medici;fabbricazione di apparecchiature per irradiazione elettromedicali ed elettroterapeutiche per usi medici
26701;1;26701_1_1;telemetri;telemetri
26701;2;26701_2_1;produzione laser;produzione laser
26701;2;26701_2_2;elementi ottici;elementi ottici
26701;2;26701_2_3;microscopi ottici;microscopi ottici
26701;3;26701_3_1;vendita microscopi ottici;vendita microscopi ottici
26701;3;26701_3_2;produzione di laser;produzione di laser
26701;3;26701_3_3;fabbricazione di telescopi;fabbricazione di telescopi
26701;3;26701_3_4;fabbricazione elementi ottici;fabbricazione elementi ottici
26701;6;26701_6_1;fabbricazione di lenti e strumenti ottici;fabbricazione di lenti e strumenti ottici
26701;7;26701_7_1;fabbricazione lenti e strumenti ottici di precisione;fabbricazione lenti e strumenti ottici di precisione
26701;8;26701_8_1;fabbricazione di attrezzature ottiche di misurazione e controllo;fabbricazione di attrezzature ottiche di misurazione e controllo
26701;8;26701_8_2;fabbricazione di lenti e strumenti ottici di precisione;fabbricazione di lenti e strumenti ottici di precisione
26701;9;26701_9_1;fabbricazione di elementi ottici e strumenti ottici di precisione;fabbricazione di elementi ottici e strumenti ottici di precisione
26702;2;26702_2_1;macchine fotografiche;macchine fotografiche
26702;3;26702_3_1;produzione macchine fotografiche;produzione macchine fotografiche
26800;3;26800_3_1;fabbricazione supporti magnetici;fabbricazione supporti magnetici
26800;4;26800_4_1;fabbricazione di supporti magnetici;fabbricazione di supporti magnetici
27110;2;27110_2_1;fotovoltaico pannello;fotovoltaico pannello
27110;2;27110_2_2;pannelli fotovoltaico;pannelli fotovoltaici
27110;2;27110_2_2;pannelli fotovoltaici;pannelli fotovoltaici
27110;2;27110_2_2;pannello fotovoltaico;pannelli fotovoltaici
27110;3;27110_3_1;pannello fotovoltaici fabbricazione;pannello fotovoltaici fabbricazione
27110;3;27110_3_2;manifattura pannelli fotovoltaici;manifattura pannelli fotovoltaici
27110;3;27110_3_2;stutture pannelli fotovoltaici;manifattura pannelli fotovoltaici
27110;3;27110_3_3;fabbricazione motori elettrici;fabbricazione trasformatori elettrici
27110;3;27110_3_3;fabbricazione trasformatori elettrici;fabbricazione trasformatori elettrici
27110;3;27110_3_4;fabbricazione pannelli fotovoltaici;fabbricazione pannelli fotovoltaici
27110;3;27110_3_4;produzione pannelli fotovoltaici;fabbricazione pannelli fotovoltaici
27110;3;27110_3_4;produzione pannelli fotovoltaico;fabbricazione pannelli fotovoltaici
27110;3;27110_3_5;produttore pannelli fotovoltaici;produttore pannelli fotovoltaici
27110;4;27110_4_1;pannelli fotovoltaici o minieolici;pannelli fotovoltaici o minieolici
27110;4;27110_4_2;produzione di pannelli fotovoltaici;produttore di pannelli fotovoltaici
27110;4;27110_4_2;produttore di pannelli fotovoltaici;produttore di pannelli fotovoltaici
27110;4;27110_4_3;riavvolgimento di motori elettrici;riavvolgimento di motori elettrici
27110;4;27110_4_4;fabbricazione di motori elettrici;fabbricazione di motori elettrici
27110;5;27110_5_1;produzione e commercio pannelli fotovoltaici;produzione e commercio pannelli fotovoltaici
27120;2;27120_2_1;assemblaggio quadri;assemblaggio quadri
27120;2;27120_2_2;montaggio quadri;montaggio quadri
27120;2;27120_2_2;montaggio quadro;montaggio quadri
27120;2;27120_2_3;costruzione quadri;costruzione quadri
27120;3;27120_3_1;produzione quadri elettrici;realizzazione quadri elettrici
27120;3;27120_3_1;costruzione quadri elettrici;realizzazione quadri elettrici
27120;3;27120_3_1;produttore quadri elettrici;realizzazione quadri elettrici
27120;3;27120_3_1;costruzione quadro elettrici;realizzazione quadri elettrici
27120;3;27120_3_1;realizzazione quadri elettrici;realizzazione quadri elettrici
27120;3;27120_3_1;costruzioni quadri elettrici;realizzazione quadri elettrici
27120;3;27120_3_1;produzione quadro elettrico;realizzazione quadri elettrici
27120;3;27120_3_1;produttori quadri elettrici;realizzazione quadri elettrici
27120;3;27120_3_1;fabbricazione quadri elettrici;realizzazione quadri elettrici
27120;3;27120_3_1;produzione quadri eletrici;realizzazione quadri elettrici
27120;3;27120_3_2;assemblaggio quadri elettrici;assemblaggio quadri elettrici
27120;3;27120_3_2;assemblaggio quadro elettrico;assemblaggio quadri elettrici
27120;3;27120_3_2;cablaggi quadri elettrici;assemblaggio quadri elettrici
27120;3;27120_3_2;montaggio quadri elettrici;assemblaggio quadri elettrici
27120;3;27120_3_2;cablaggio quadri elettrici;assemblaggio quadri elettrici
27120;3;27120_3_2;assiemaggio quadri elettrici;assemblaggio quadri elettrici
27120;3;27120_3_3;quadri elettrici cablaggio;quadri elettrici cablaggio
27120;3;27120_3_4;realizzazione quadro elettrico;realizzazione quadro elettrico
27120;3;27120_3_5;costruttori quadri elettrici;costruttori quadri elettrici
27120;3;27120_3_6;fabbrica quadri elettrici;fabbrica quadri elettrici
27120;3;27120_3_7;montaggio quadro elettrico;montaggio quadro elettrico
27120;3;27120_3_8;quadri elettrici automazione;quadri elettrici automazione
27120;3;27120_3_8;quadri elettrici costruzione;quadri elettrici automazione
27120;3;27120_3_9;produttore di sezionatori;produttore di sezionatori
27120;4;27120_4_1;assemblaggio quadro elettrico coblatura;assemblaggio quadro elettrico coblatura
27120;4;27120_4_2;quadri elettrici automazione industriale;quadri elettrici automazione industriale
27120;4;27120_4_3;assemblaggio di quadri elettrici;assemblaggio cablaggio quadri elettrici
27120;4;27120_4_3;montaggio di quadri elettrici;assemblaggio cablaggio quadri elettrici
27120;4;27120_4_3;cablaggio di quadri elettrici;assemblaggio cablaggio quadri elettrici
27120;4;27120_4_3;cablaggio assemblaggio quadri elettrici;assemblaggio cablaggio quadri elettrici
27120;4;27120_4_3;assemblaggio cablaggi quadri elettrici;assemblaggio cablaggio quadri elettrici
27120;4;27120_4_3;assemblaggio cablaggio quadri elettrici;assemblaggio cablaggio quadri elettrici
27120;4;27120_4_4;cablaggio quadri elettrici industriali;assemblaggio quadri elettrici industiralia
27120;4;27120_4_4;assemblaggio quadri elettrici industiralia;assemblaggio quadri elettrici industiralia
27120;4;27120_4_4;produzione quadri elettrici industriali;assemblaggio quadri elettrici industiralia
27120;4;27120_4_5;realizzazioni di quadri elettrici;fabbricazione di quadri elettrici
27120;4;27120_4_5;fabbricazione di quadri elettrici;fabbricazione di quadri elettrici
27120;4;27120_4_5;realizzazione di quadri elettrici;fabbricazione di quadri elettrici
27120;4;27120_4_6;costruzione di quadri elettrici;costruzione di quadri elettrici
27120;4;27120_4_6;produzione di quadri elettrici;costruzione di quadri elettrici
27120;4;27120_4_7;quadri elettrici per automazione;quadri elettrici per automazione
27120;4;27120_4_7;quadri elettrici di automazione;quadri elettrici per automazione
27120;4;27120_4_8;produzione cablaggio quadri elettrici;fabbricazione cablaggio quadri elettrici
27120;4;27120_4_8;fabbricazione cablaggio quadri elettrici;fabbricazione cablaggio quadri elettrici
27120;4;27120_4_9;industria fabbricazione quadri elettrici;industria fabbricazione quadri elettrici
27120;4;27120_4_10;produzione quadro elettrico macchine;produzione quadro elettrico macchine
27120;4;27120_4_11;costruzione e installazione quadri;costruzione e installazione quadri
27120;4;27120_4_12;quadri e impianti elettrici;quadri e impianti elettrici
27120;5;27120_5_1;produzione e vendita quadri elettrici;produzione e fabbricazione quadri elettrici
27120;5;27120_5_1;produzione e fabbricazione quadri elettrici;produzione e fabbricazione quadri elettrici
27120;5;27120_5_2;impianto elettrico e quadri elettrici;impianto elettrico e quadri elettrici
27120;5;27120_5_3;assemblaggio quadri e cablaggi elettrici;assemblaggio quadri e cablaggi elettrici
27120;5;27120_5_4;quadri elettrici di automazione industriale;assemblaggio quadri elettrici automazione industriale
27120;5;27120_5_4;cablaggio quadri elettrici automazione industriale;assemblaggio quadri elettrici automazione industriale
27120;5;27120_5_4;assemblaggio quadri elettrici automazione industriale;assemblaggio quadri elettrici automazione industriale
27120;5;27120_5_5;progettazione e costruzione quadri elettrici;progettazione e costruzione quadri elettrici
27120;5;27120_5_6;assemblaggio quadri elettrici di controllo;assemblaggio quadri elettrici di controllo
27120;5;27120_5_7;servizi per assemblaggio quadri elettrici;servizi per assemblaggio quadri elettrici
27120;5;27120_5_7;cablaggio e assemblaggio quadri elettrici;servizi per assemblaggio quadri elettrici
27120;6;27120_6_1;produzione e progettazione di quadri elettrici;progettazione e costruzione di quadri elettrici
27120;6;27120_6_1;costruzione ed istallazione di quadri elettrici;progettazione e costruzione di quadri elettrici
27120;6;27120_6_1;progettazione e costruzione di quadri elettrici;progettazione e costruzione di quadri elettrici
27120;6;27120_6_2;cablaggio e montaggio di quadri elettrici;assemblaggio e cablaggio di quadri elettrici
27120;6;27120_6_2;assemblaggio e cablaggio di quadri elettrici;assemblaggio e cablaggio di quadri elettrici
27120;6;27120_6_3;fabbricazione assemblaggio cablaggio montaggio quadri elettrici;fabbricazione assemblaggio cablaggio montaggio quadri elettrici
27120;6;27120_6_4;cablaggio elettrico di quadri conto terzi;cablaggio elettrico di quadri conto terzi
27120;6;27120_6_5;produzione di quadri e cabine elettriche;produzione di quadri e cabine elettriche
27120;6;27120_6_6;assemblaggio di quadri elettrici conto terzi;assemblaggio di quadri elettrici conto terzi
27120;6;27120_6_7;cablaggio quadri elettrici ed impianti elettrici;cablaggio quadri elettrici ed impianti elettrici
27120;7;27120_7_1;assemblaggi schede elettriche e cablaggi quadri elettrici;assemblaggi schede elettriche e cablaggi quadri elettrici
27120;7;27120_7_2;costruzione di quadri elettrici ed elettronici industriali;costruzione di quadri elettrici ed elettronici industriali
27120;7;27120_7_3;assemblaggio cablaggio di quadri elettrici presso terzi;assemblaggio cablaggio di quadri elettrici presso terzi
27120;7;27120_7_4;elettricista montaggio e cablaggio di quadri elettrici;elettricista montaggio e cablaggio di quadri elettrici
27120;7;27120_7_5;fabbricazione di quadri elettrici e relative strutture;fabbricazione di quadri elettrici e relative strutture
27120;8;27120_8_1;costruzione ed assemblaggio di quadri elettrici ed elettronici;costruzione ed assemblaggio di quadri elettrici ed elettronici
27120;8;27120_8_2;attivita di produzione di quadri e cabine elettriche;attivita di produzione di quadri e cabine elettriche
27120;8;27120_8_3;montaggio e cablaggio quadri elettrici e non solo;montaggio e cablaggio quadri elettrici e non solo
27120;8;27120_8_4;fabbricazione di quadri elettrici per impianti di automazione;fabbricazione di quadri elettrici per impianti di automazione
27120;10;27120_10_1;assemblaggio e cablaggio di quadri elettrici assemblaggio di componenti meccanici;assemblaggio e cablaggio di quadri elettrici assemblaggio di componenti meccanici
27120;10;27120_10_2;fabbricazione di pannelli di controllo per la distribuzione dellenergia elettrica;fabbricazione di pannelli di controllo per la distribuzione dellenergia elettrica
27120;11;27120_11_1;fabbricazione di apparecchi per la distribuzione e il controllo dellenergia elettrica;fabbricazione di apparecchi per la distribuzione e il controllo dellenergia elettrica
27120;14;27120_14_1;produzione di trasformatori elettrici e apparecchiature per la distribuzione e il controllo della elettricita;produzione di trasformatori elettrici e apparecchiature per la distribuzione e il controllo della elettricita
27120;15;27120_15_1;attivita di produzione di quadri e cabine elettriche installazione e messa in opera impianti elettrici;attivita di produzione di quadri e cabine elettriche installazione e messa in opera impianti elettrici
27200;2;27200_2_1;fabbricazione pile;fabbricazione pile
27200;3;27200_3_1;fabbricazione di pile;fabbricazione di pile
27200;3;27200_3_2;batterie piombo acido;batterie piombo acido
27200;4;27200_4_1;fabbricazione pile e accumulatori;fabbricazione pile e accumulatori
27200;4;27200_4_2;produzione batterie al piombo;produzione batterie al piombo
27200;5;27200_5_1;produzione di batterie di accumulo;produzione di batterie di accumulo
27310;3;27310_3_1;cavi fibra ottica;cavi fibra ottica
27310;4;27310_4_1;posa cavi fibra ottica;posa cavi fibra ottica
27310;4;27310_4_2;installazione cavi fibra ottica;installazione cavi fibra ottica
27310;4;27310_4_3;fabbricazione di fibre ottiche;fabbricazione di fibre ottiche
27310;5;27310_5_1;compresa fabbricazione di fibre ottiche;compresa fabbricazione di fibre ottiche
27310;5;27310_5_2;installazione cavi in fibra ottica;installazione cavi in fibra ottica
27310;6;27310_6_1;fabbricazione di cavi a fibra ottica;fabbricazione di cavi a fibra ottica
27310;7;27310_7_1;lattivitvolta fabbricazione di cavi a fibra ottica;lattivitvolta fabbricazione di cavi a fibra ottica
27310;14;27310_14_1;fabbricazione di cavi a fibra ottica per la trasmissione di dati o di immagini;fabbricazione di cavi a fibra ottica per la trasmissione di dati o di immagini
27320;2;27320_2_1;cavi elettronica;cavi elettronica
27320;3;27320_3_1;pereparazione cavi elettrici;pereparazione cavi elettrici
27320;3;27320_3_2;cavi elettrici sottomarini;cavi elettrici sottomarini
27320;3;27320_3_3;cavi elettrici speciali;cavi elettrici speciali
27320;4;27320_4_1;flamar cavi elettrici srl;flamar cavi elettrici srl
27320;5;27320_5_1;produzione cavi elettrici e cablaggi;produzione cavi elettrici e cablaggi
27320;7;27320_7_1;fabbricazione fili a cavi elettrici ed elettronici;fabbricazione fili a cavi elettrici ed elettronici
27320;8;27320_8_1;distribuzione di fili e cavi elettrici ed elettronic;fabbricazione di fili e cavi elettronici ed elettrici
27320;8;27320_8_1;distribuzione di fili e cavi elettrici ed elettronici;fabbricazione di fili e cavi elettronici ed elettrici
27320;8;27320_8_1;fabbricazione di fili e cavi elettronici ed elettrici;fabbricazione di fili e cavi elettronici ed elettrici
27320;9;27320_9_1;fabbricazione di altri fili e cavi elettrici ed elettronici;fabbricazione di altri fili e cavi elettrici ed elettronici
27320;9;27320_9_2;assemblaggi di fili e cavi elettrici ed elettronici dal;assemblaggi di fili e cavi elettrici ed elettronici dal
27320;10;27320_10_1;lattivitvolta fabbricazione di altri fili e cavi elettrici ed elettronici;lattivitvolta fabbricazione di altri fili e cavi elettrici ed elettronici
27330;1;27330_1_1;parafulmini;parafulmini
27330;2;27330_2_1;fabbricazioni cablaggio;fabbricazioni cablaggio
27330;2;27330_2_1;fabbricazione cablaggi;fabbricazioni cablaggio
27330;3;27330_3_1;fabbricazione attrezzature cablaggio;fabbricazione attrezzature cablaggio
27330;3;27330_3_2;attrezzature per cablaggio;attrezzature per cablaggio
27330;3;27330_3_3;fabbricazione di cablaggi;fabbricazione di cablaggi
27330;4;27330_4_1;commercio attrezzature per cablaggio;fabbricazione attrezzature per cablaggio
27330;4;27330_4_1;fabbricazione attrezzature per cablaggio;fabbricazione attrezzature per cablaggio
27330;4;27330_4_2;produttore di interruttori elettrici;produttore di interruttori elettrici
27330;5;27330_5_1;fabbrizione di attrezzature per cablaggio;fabbricazione di attrezzature per cablaggio
27330;5;27330_5_1;fabbricazione di attrezzature per cablaggio;fabbricazione di attrezzature per cablaggio
27330;6;27330_6_1;fabbricazione di altre attrezzature per cablaggio;lattivitvolta fabbricazione di attrezzature per cablaggio
27330;6;27330_6_1;fabbricazione di attrezzature per il cablaggio;lattivitvolta fabbricazione di attrezzature per cablaggio
27330;6;27330_6_1;lattivitvolta fabbricazione di attrezzature per cablaggio;lattivitvolta fabbricazione di attrezzature per cablaggio
27330;6;27330_6_2;fabbricazione di condotti elettrici e accessori;fabbricazione di condotti elettrici e accessori
27330;7;27330_7_1;fabbricazione di componenti e attrezzature per cablaggi;fabbricazione di componenti e attrezzature per cablaggi
27400;1;27400_1_1;lampadario;lampadario
27400;1;27400_1_1;lampadari;lampadario
27400;2;27400_2_1;montaggi lampadari;montaggio lampadari
27400;2;27400_2_1;montaggio lampadari;montaggio lampadari
27400;2;27400_2_2;insegne luminose;insegne luminose
27400;2;27400_2_2;insegna luminosa;insegne luminose
27400;2;27400_2_3;fabbricazione lampadari;fabbricazione lampadari
27400;2;27400_2_3;fabbrica lampadari;fabbricazione lampadari
27400;2;27400_2_3;fabbricazione luminarie;fabbricazione lampadari
27400;2;27400_2_4;produzione lampadari;produziione lampadari
27400;2;27400_2_4;costruzione lampadari;produziione lampadari
27400;2;27400_2_4;produziione lampadari;produziione lampadari
27400;2;27400_2_5;assemblaggio lampadari;assemblaggio lampadari
27400;2;27400_2_6;lampade elettriche;lampade elettriche
27400;3;27400_3_1;assemblaggio insegne luminose;assemblaggio insegne luminose
27400;3;27400_3_1;montaggio insegne luminose;assemblaggio insegne luminose
27400;3;27400_3_2;produzione di lampadari;produzione di lampadari
27400;3;27400_3_2;produttore di lampadari;produzione di lampadari
27400;3;27400_3_3;lavorazione insegne luminose;fabbricazione insegne luminose
27400;3;27400_3_3;produzione insegne luminose;fabbricazione insegne luminose
27400;3;27400_3_3;fabbricazione insegne luminose;fabbricazione insegne luminose
27400;3;27400_3_3;costruzione insegne luminose;fabbricazione insegne luminose
27400;3;27400_3_3;costruzioni insegne luminose;fabbricazione insegne luminose
27400;3;27400_3_4;vendita insegne luminose;vendita insegne luminose
27400;3;27400_3_5;commercio insegne luminose;commercio insegne luminose
27400;3;27400_3_6;assemblaggio di lampadari;assemblaggio di lampadari
27400;3;27400_3_7;vendita lampade elettriche;vendita lampade elettriche
27400;3;27400_3_8;fabbricazione di luminarie;fabbricazione di luminarie
27400;3;27400_3_9;fabbrica di lampadari;fabbrica di lampadari
27400;4;27400_4_1;produzione e commercio lampadari;produzione e commercio lampadari
27400;4;27400_4_2;costruzioni di insegne luminose;costruzione di insegne luminose
27400;4;27400_4_2;costruzione di insegne luminose;costruzione di insegne luminose
27400;5;27400_5_1;produzione insegne luminose per bar;produzione insegne luminose da arredo
27400;5;27400_5_1;produzione insegne luminose e non;produzione insegne luminose da arredo
27400;5;27400_5_1;produzione insegne luminose da arredo;produzione insegne luminose da arredo
27400;5;27400_5_2;fabbricazione insegne luminose per negozi;fabbricazione insegne luminose per negozi
27400;5;27400_5_3;costruzione installazione di insegne luminose;costruzione installazione di insegne luminose
27400;5;27400_5_4;fabbricazione di luminarie per feste;fabbricazione di luminarie per feste
27400;6;27400_6_1;realizzazione insegne luminose e neon leed;realizzazione insegne luminose e neon leed
27400;6;27400_6_2;produzione ed installazione di insegne luminose;produzione ed installazione di insegne luminose
27400;6;27400_6_3;installazione e produzione di insegne luminose;installazione e produzione di insegne luminose
27400;9;27400_9_1;progettazione produzione e installazione di insegne luminose e non;progettazione produzione e installazione di insegne luminose e non
27510;1;27510_1_1;aspirapolvere;aspirapolvere
27510;1;27510_1_1;aspirapolver;aspirapolvere
27510;1;27510_1_1;aspirapolveri;aspirapolvere
27510;1;27510_1_2;apriscatole;apriscatole
27510;1;27510_1_3;congelatori;congelatore
27510;1;27510_1_3;congelatore;congelatore
27510;1;27510_1_4;tostapane;tostapane
27510;1;27510_1_5;girarrosti;girarrosti
27510;2;27510_2_1;fabbricazione elettrodomestici;fabbricazioni elettrodomestici
27510;2;27510_2_1;fabbricazioni elettrodomestici;fabbricazioni elettrodomestici
27510;2;27510_2_2;produzione aspirapolveri;produzione aspirapolveri
27510;2;27510_2_3;fabbricazione aspirapolvere;fabbricazione aspirapolvere
27510;2;27510_2_4;cappe aspirazione;cappe daspirazione
27510;2;27510_2_4;cappe daspirazione;cappe daspirazione
27510;2;27510_2_4;cappe aspiranti;cappe daspirazione
27510;2;27510_2_5;forni elettrici;forni elettrici
27510;3;27510_3_1;fabbricazione di frigoriferi;fabbricazione di frigoriferi
27510;3;27510_3_2;vendita forno microonde;vendita forno microonde
27510;3;27510_3_3;ferro da stiro;ferri da stiro
27510;3;27510_3_3;ferri da stiro;ferri da stiro
27510;3;27510_3_4;fabbricazione di elettrodomestici;fabbricazione di elettrodomestici
27510;3;27510_3_5;produzione spazzolino elettrico;produzione spazzolino elettrico
27510;3;27510_3_6;montaggio cappe aspiranti;montaggio cappe aspiranti
27510;3;27510_3_7;produttori di frullatori;produttori di frullatori
27510;4;27510_4_1;produzione di cappe daspirazione;produzione di cappe daspirazione
27510;4;27510_4_1;produzione di cappe aspiranti;produzione di cappe daspirazione
27510;4;27510_4_2;vendita dettaglio forno microonde;vendita dettaglio forno microonde
27510;4;27510_4_3;fabbricazione e manutenzione frigoriferi;fabbricazione e manutenzione frigoriferi
27510;4;27510_4_4;commercio ferro da stiro;commercio ferro da stiro
27510;5;27510_5_1;montaggio cappe aspiranti uso industriale;montaggio cappe aspiranti uso industriale
27510;8;27510_8_1;produzione di cappe aspiranti per laboratori di analisi;produzione di cappe aspiranti per laboratori di analisi
27520;4;27520_4_1;fabbricazione stufe a pellet;fabbricazione stufe a pellet
27520;5;27520_5_1;apparecchi di riscaldamento non elettrici;apparecchi di riscaldamento non elettrici
27520;5;27520_5_2;fabbricazione di stufe a pellet;fabbricazione di stufe a pellet
27520;6;27520_6_1;manutenzione apparecchi di riscaldamento non elettrici;manutenzione apparecchi di riscaldamento non elettrici
27520;6;27520_6_1;commercio apparecchi di riscaldamento non elettrici;manutenzione apparecchi di riscaldamento non elettrici
27520;8;27520_8_1;fabbricazione di apparecchi per uso domestico non elettrici;fabbricazione di apparecchi per uso domestico non elettrici
27900;1;27900_1_1;elettromagneti;elettromagneti
27900;1;27900_1_2;sirene;sirene
27900;1;27900_1_3;caricabatteria;caricabatterie
27900;1;27900_1_3;caricabatterie;caricabatterie
27900;2;27900_2_1;apparecchi elettrici;apparecchi elettrici
