codice_circe;nword;cluster_id;testo;label_finale
1111;2;1111_2_1;coltivazioni mais;coltivazioni cereali
1111;2;1111_2_1;coltivazioni cereali;coltivazioni cereali
1111;2;1111_2_1;coltivazione mais;coltivazioni cereali
1111;2;1111_2_2;cereali coltivazione;cereali coltivazione
1111;2;1111_2_2;cereali coltivazioni;cereali coltivazione
1111;2;1111_2_3;avena coltivazione;avena coltivazione
1111;2;1111_2_4;coltivazione orzo;coltivazione orzo
1111;2;1111_2_5;coltivazione avena;coltivazione avena
1111;2;1111_2_6;sorgo coltivazione;sorgo coltivazione
1111;2;1111_2_7;coltivazione cereali;coltivazione cereali
1111;3;1111_3_1;coltivazione di cereali;coltivazione uvaolivo cereali
1111;3;1111_3_1;coltivazione uvaolivo cereali;coltivazione uvaolivo cereali
1111;3;1111_3_1;coltivazione cereali misuti;coltivazione uvaolivo cereali
1111;3;1111_3_1;coltivazione msta cereali;coltivazione uvaolivo cereali
1111;3;1111_3_1;coltivazione dei cereali;coltivazione uvaolivo cereali
1111;3;1111_3_1;coltivazione di mais;coltivazione uvaolivo cereali
1111;3;1111_3_1;coltivazione di avena;coltivazione uvaolivo cereali
1111;3;1111_3_1;coltivazione ni cereali;coltivazione uvaolivo cereali
1111;3;1111_3_1;coltivazione d cereali;coltivazione uvaolivo cereali
1111;3;1111_3_1;coltivazioni di cereali;coltivazione uvaolivo cereali
1111;3;1111_3_1;coltivazione cereali mais;coltivazione uvaolivo cereali
1111;3;1111_3_2;coltivazione cereali oleaginose;coltivazione cereali oleaginose
1111;3;1111_3_2;coltivazione cereali ulliveti;coltivazione cereali oleaginose
1111;3;1111_3_2;coltivazione cereali geerale;coltivazione cereali oleaginose
1111;3;1111_3_3;coltivazioni di mais;coltivazioni di mais
1111;3;1111_3_4;coltivazione di orzo;coltivazione di orzo
1111;3;1111_3_5;coltivazione orzo maltato;coltivazione orzo maltato
1111;4;1111_4_1;coltivazione di cereali esclus;coltivazione cereali escluso riso
1111;4;1111_4_1;coltivazione di cereali escluso;coltivazione cereali escluso riso
1111;4;1111_4_1;coltivazione cereali escluso riso;coltivazione cereali escluso riso
1111;4;1111_4_1;coltivazione di cereali escl;coltivazione cereali escluso riso
1111;4;1111_4_1;coltivazione cereali escluso risp;coltivazione cereali escluso riso
1111;4;1111_4_1;coltivazione di cereali e;coltivazione cereali escluso riso
1111;4;1111_4_1;coltivazione di cereali esc;coltivazione cereali escluso riso
1111;4;1111_4_1;coltivazione di cereali esclu;coltivazione cereali escluso riso
1111;4;1111_4_2;coltivazioni agricole di cereali;coltivazioni agricole di cereali
1111;4;1111_4_2;coltivazioni iste di cereali;coltivazioni agricole di cereali
1111;4;1111_4_3;coltivazione di grano duroi;coltivazione di grano duroi
1111;4;1111_4_4;coltivazione cereali in genere;coltivazione cereali in genere
1111;5;1111_5_1;coltivazione di grano e cereali;coltivazione di grano e cereali
1111;5;1111_5_2;coltivazione di cereali escluso ri;coltivazioni di cereali escluso riso
1111;5;1111_5_2;coltivazioni di cereali escluso riso;coltivazioni di cereali escluso riso
1111;5;1111_5_2;coltivazione di cereali escluso riso;coltivazioni di cereali escluso riso
1111;5;1111_5_2;coltivazione cereali escluso il riso;coltivazioni di cereali escluso riso
1111;5;1111_5_2;coltivazione di cereali escluso r;coltivazioni di cereali escluso riso
1111;5;1111_5_2;coltivazione di cereali escluso ris;coltivazioni di cereali escluso riso
1111;5;1111_5_3;coltivazione di cereali e seminitivo;coltivazione di cereali e seminitivo
1111;5;1111_5_4;azienda agricola coltivazione di mais;azienda agricola coltivazione di mais
1111;5;1111_5_5;coltivazione di cereali quali granomaisorzosegaleavenamiglio;coltivazione di cereali quali granomaisorzosegaleavenamiglio
1111;6;1111_6_1;coltivazione di cereali grano e orzo;coltivazione di cereali grano e orzo
1111;6;1111_6_1;coltivazione di orzo grano e sorgo;coltivazione di cereali grano e orzo
1111;6;1111_6_2;coltivazione di cereali coltivazione di noccioleti;coltivazione di cereali coltivazione di noccioleti
1111;6;1111_6_3;coltivazione di cereali escluso il risodal;coltivazione di cereali escluso il risodal
1111;6;1111_6_3;coltivazioni di cereali escluso il riso;coltivazione di cereali escluso il risodal
1111;6;1111_6_3;coltivazione di cereali escluso il riso;coltivazione di cereali escluso il risodal
1111;6;1111_6_4;coltivazione trasformazione e commercio dei cereali;coltivazione trasformazione e commercio dei cereali
1111;6;1111_6_5;coltivazione di grano duro e soia;coltivazione di grano duro e soia
1111;6;1111_6_6;attivita di coltivazione di cereali dal;attivita di coltivazione di cereali dal
1111;7;1111_7_1;coltivazione di cereali ed in particolare frumento;coltivazione di cereali ed in particolare frumento
1111;7;1111_7_2;coltivazione di cereali con esclusione di riso;coltivazione di cereali con esclusione di riso
1111;7;1111_7_2;coltivazione di cereali escluso il riso dal;coltivazione di cereali con esclusione di riso
1112;2;1112_2_1;coltivazione soia;coltivazione soia
1112;3;1112_3_1;coltivazione di soia;coltivazione di soia
1112;4;1112_4_1;produzione di semi oleosi;produzione di semi oleosi
1112;5;1112_5_1;coltivazione di germogli di soia;coltivazione di germogli di soia
1113;2;1113_2_1;coltivazione legumi;coltivazioni legumi
1113;2;1113_2_1;coltivazioni legumi;coltivazioni legumi
1113;2;1113_2_2;legumi granella;legumi granella
1113;2;1113_2_3;coltivazione fagioli;coltivazione fagioli
1113;3;1113_3_1;legumi da granella;legumi da granella
1113;3;1113_3_2;coltivazione di piselli;coltivazione di piselli
1113;3;1113_3_2;coltivazione di lupini;coltivazione di piselli
1113;3;1113_3_2;coltivazione di fagioli;coltivazione di piselli
1113;3;1113_3_2;coltivazione di legumi;coltivazione di piselli
1113;3;1113_3_3;coltivazione legumi cereali;coltivazione legumi cereali
1113;3;1113_3_4;coltivazioni di legumi;coltivazione cereali legumi
1113;3;1113_3_4;coltivazione cereali legumi;coltivazione cereali legumi
1113;3;1113_3_4;coltivazioni di ceci;coltivazione cereali legumi
1113;3;1113_3_5;coltivazione di fave;coltivazione di fave
1113;4;1113_4_1;coltivazione di altri legumi;coltivazione cereali e legumi
1113;4;1113_4_1;coltivazione cereali e legumi;coltivazione cereali e legumi
1113;4;1113_4_2;coltivazione legumi e vendita;coltivazione legumi e cereali
1113;4;1113_4_2;coltivazione legumi e semi;coltivazione legumi e cereali
1113;4;1113_4_2;coltivazione fave e vendita;coltivazione legumi e cereali
1113;4;1113_4_2;coltivazione legumi e cereali;coltivazione legumi e cereali
1113;4;1113_4_3;coltivazione legume e cereali;coltivazione legume e cereali
1113;4;1113_4_4;coltivazione fave e pomodori;coltivazione fave e pomodori
1113;5;1113_5_1;coltivazione di legumi e cereali;coltivazione agricole legumi e cereali
1113;5;1113_5_1;coltivazione agricole legumi e cereali;coltivazione agricole legumi e cereali
1113;5;1113_5_1;coltivazione di legumi da granella;coltivazione agricole legumi e cereali
1113;5;1113_5_2;coltivatore coltivazione legumi e semi;coltivatore coltivazione legumi e semi
1113;5;1113_5_3;coltivazione di fave e pomodori;coltivazione di fave e pomodori
1113;5;1113_5_4;coltivazione di cereali e legumi;coltivazione di cereali e legumi
1113;6;1113_6_1;coltivazione di mais orzo e fagioli;coltivazione di mais orzo e fagioli
1113;6;1113_6_2;coltivazioni di cereali legumi da granella;coltivazioni di cereali legumi da granella
1113;7;1113_7_1;dal coltivazione mista di ortaggi e legumi;dal coltivazione mista di ortaggi e legumi
1113;7;1113_7_2;coltivazione di cereali e legumi da granella;coltivazione di cereali e legumi da granella
1114;3;1114_3_1;fieno orzo avena;fieno orzo avena
1114;4;1114_4_1;coltivazione mais soia grano;coltivazione mais soia grano
1114;4;1114_4_1;coltivazione uova mais soia;coltivazione mais soia grano
1114;4;1114_4_2;coltivazione cereali e soia;coltivazione cereali e foraggio
1114;4;1114_4_2;coltivazioni cereali e foraggio;coltivazione cereali e foraggio
1114;4;1114_4_2;coltivazione cereali e foraggio;coltivazione cereali e foraggio
1114;4;1114_4_2;coltivazione cereali e foraggi;coltivazione cereali e foraggio
1114;4;1114_4_3;coltivazione grano mais soia;coltivazione grano mais soia
1114;5;1114_5_1;azienda agricola cereali e soia;azienda agricola cereali e soia
1114;5;1114_5_2;coltivazione di avena da foraggio;coltivazione di cereali e foraggio
1114;5;1114_5_2;coltivazione di cereali e foraggi;coltivazione di cereali e foraggio
1114;5;1114_5_2;coltivazione di cereali e foraggio;coltivazione di cereali e foraggio
1114;5;1114_5_3;agricola coltivazione cereali foraggi leguminose;agricola coltivazione cereali foraggi leguminose
1114;5;1114_5_4;coltivazione di cereali e foraggere;coltivazione di cereali e foraggere
1114;5;1114_5_5;coltivazione cereali e semi oleosi;coltivazione cereali e semi oleosi
1114;5;1114_5_6;coltivazione di foraggi e cereali;coltivazione di foraggio cereali legumi
1114;5;1114_5_6;coltivazione di foraggio cereali legumi;coltivazione di foraggio cereali legumi
1114;5;1114_5_7;coltivazione di cereali e tabacco;coltivazione di cereali e tabacco
1114;6;1114_6_1;coltivazioni miste di cereali e altr;coltivazioni miste cereali e altri seminativi
1114;6;1114_6_1;coltivazione miste di cereali e altro;coltivazioni miste cereali e altri seminativi
1114;6;1114_6_1;coltivazioni miste cereali e altri seminativi;coltivazioni miste cereali e altri seminativi
1114;6;1114_6_1;coltivazione miste cereali e altri sementi;coltivazioni miste cereali e altri seminativi
1114;6;1114_6_1;coltivazioni miste di cereali e altro;coltivazioni miste cereali e altri seminativi
1114;6;1114_6_2;coltivazione di cereali e semi oleosi;coltivazione cereali semi oleosi e ortaggi
1114;6;1114_6_2;coltivazione di cereali e semi oleoso;coltivazione cereali semi oleosi e ortaggi
1114;6;1114_6_2;coltivazione cereali semi oleosi e ortaggi;coltivazione cereali semi oleosi e ortaggi
1114;6;1114_6_3;coltivazione di barbabietole foraggio e cereali;coltivazione di barbabietole foraggio e cereali
1114;6;1114_6_4;cereali legumi da granella semi oleosi;cereali legumi da granella semi oleosi
1114;6;1114_6_5;coltivazione mit di cereali altri seminativi;coltivazione mit di cereali altri seminativi
1114;7;1114_7_1;coltivazione miste di cereali e altri sementi;coltivazioni miste di cereali e altri semininativi
1114;7;1114_7_1;coltivazioni miste di cereali ed altri seminativi;coltivazioni miste di cereali e altri semininativi
1114;7;1114_7_1;coltivazioni miste di cereali e altri semininativi;coltivazioni miste di cereali e altri semininativi
1114;7;1114_7_1;coltivazione mista di cereali e altri seminativi;coltivazioni miste di cereali e altri semininativi
1114;7;1114_7_1;coltivazioni miste di cereali e altri seminativi;coltivazioni miste di cereali e altri semininativi
1114;7;1114_7_1;coltivazioni miste di cereali e altri se;coltivazioni miste di cereali e altri semininativi
1114;7;1114_7_1;coltivazione miste di cereali e altri seminativi;coltivazioni miste di cereali e altri semininativi
1114;7;1114_7_1;coltivazioni mise di cereali e altri seminativi;coltivazioni miste di cereali e altri semininativi
1114;7;1114_7_1;coltivazione miste di cereali ed altri seminativi;coltivazioni miste di cereali e altri semininativi
1114;7;1114_7_1;coltivazione miste di cereali ed altri saminativi;coltivazioni miste di cereali e altri semininativi
1114;7;1114_7_2;coltivazioni miste cereali legumi da granella sem;coltivazioni miste cereali legumi da granella semi
1114;7;1114_7_2;coltivazioni miste di cereali legumi da granella;coltivazioni miste cereali legumi da granella semi
1114;7;1114_7_2;coltivazioni miste cereali legumi da granella semi;coltivazioni miste cereali legumi da granella semi
1114;7;1114_7_3;coltivazione di cereali e medica da foraggio;coltivazione di cereali e medica da foraggio
1114;7;1114_7_4;coltivazioni di cereali misti ad altri seminativi;coltivazioni di cereali misti ad altri seminativi
1114;8;1114_8_1;coltivazioni miste di cereali e altri seminativi dall;coltivazioni miste di cereali e altri seminativi dall
1114;8;1114_8_2;coltivazione miste di cereali legumi e semi oleosi;coltivazioni miste cereali legumi da granella semi oleosi
1114;8;1114_8_2;coltivazione cereali legumi da granella e semi oleosi;coltivazioni miste cereali legumi da granella semi oleosi
1114;8;1114_8_2;coltivazione di cereali legumi da granella semi oleosi;coltivazioni miste cereali legumi da granella semi oleosi
1114;8;1114_8_2;coltivazione miste cereali legumi da granella semi oleosi;coltivazioni miste cereali legumi da granella semi oleosi
1114;8;1114_8_2;coltivazioni miste cereali legumi da granella semi oleosi;coltivazioni miste cereali legumi da granella semi oleosi
1114;8;1114_8_2;coltivazioni miste da cereali legumi granella semi oleosi;coltivazioni miste cereali legumi da granella semi oleosi
1114;8;1114_8_3;coltivazione di cereali coltivazione di piante da foraggio;coltivazione di cereali coltivazione di piante da foraggio
1114;8;1114_8_4;coltivazione del terreno a cereali soja e foraggere;coltivazione del terreno a cereali soja e foraggere
1120;2;1120_2_1;coltivazione riso;coltivazione riso
1120;2;1120_2_1;coltivazioni riso;coltivazione riso
1120;3;1120_3_1;coltivazione del riso;coltivazione del riso
1120;3;1120_3_1;coltivazioni di riso;coltivazione del riso
1120;3;1120_3_1;coltivazione di riso;coltivazione del riso
1131;8;1131_8_1;coltivazione di frutti oleosi ortaggi in piena aria;coltivazione di frutti oleosi ortaggi in piena aria
1132;3;1132_3_1;pomodori in serra;pomodori in serra
1132;4;1132_4_1;coltivazioni in serra funghi;coltivazioni in serra funghi
1132;4;1132_4_2;coltivazione idroponica di pomodori;coltivazione idroponica di pomodori
1132;4;1132_4_3;coltivazione funghi in serra;coltivazione funghi in serra
1132;5;1132_5_1;coltivazione di pomodori in serra;coltivazione di pomodori in serra
1132;5;1132_5_2;coltivazione di melanzane in serra;coltivazione di melanzane in serra
1133;2;1133_2_1;coltivazioni barbabietole;coltivazioni barbabietole
1133;2;1133_2_1;coltivazione barbabietole;coltivazioni barbabietole
1133;2;1133_2_1;coltivazione barbabietola;coltivazioni barbabietole
1133;3;1133_3_1;coltivazione di barbabietole;coltivazione di barbabietole
1133;4;1133_4_1;coltivazione barbabietola da zucchero;coltivazione barbabietola da zucchero
1133;5;1133_5_1;coltivazione di barbabietola da zucchero;coltivazione di barbabietola da zucchero
1133;5;1133_5_1;coltivazione di barbabietole da zucchero;coltivazione di barbabietola da zucchero
1133;7;1133_7_1;produzione del seme della barbabietola da zucchero;produzione del seme della barbabietola da zucchero
1134;2;1134_2_1;patate coltivazione;patate coltivazione
1134;2;1134_2_2;coltivazione patate;coltivazione patata
1134;2;1134_2_2;coltivazioni patate;coltivazione patata
1134;2;1134_2_2;coltivazione patata;coltivazione patata
1134;3;1134_3_1;coltivazione patate dolci;coltivazione patate dolci
1134;3;1134_3_1;coltivazione di patate;coltivazione patate dolci
1134;4;1134_4_1;coltivazioni meloni e patate;coltivazioni meloni e patate
1134;4;1134_4_2;azienda agricola coltivazione patate;azienda agricola coltivazione patate
1134;5;1134_5_1;coltivazione e vendita di patate;coltivazione e vendita di patate
1134;5;1134_5_2;coltivazione di ortaggi e patate;coltivazione di ortaggi e patate
1140;5;1140_5_1;coltivazione di canna da zucchero;coltivazione di canna da zucchero
1150;2;1150_2_1;coltivazione tabacco;coltivazione tabacco
1150;3;1150_3_1;coltivazione di tabacco;coltivazione di tabacco
1150;4;1150_4_1;coltivazione e produzione tabacco;coltivazione e produzione tabacco
1160;2;1160_2_1;coltivazione cotone;coltivazione cotone
1160;4;1160_4_1;coltivazione lino e canapa;coltivazione lino e canapa
1160;5;1160_5_1;coltivazione di lino e canapa;coltivazione di lino e canapa
1191;4;1191_4_1;coltivazione fiori piena aria;coltivazione fiori piena aria
1191;5;1191_5_1;coltivazioni di fiori piena aria;coltivazioni di fiori piena aria
1191;5;1191_5_1;coltivazione fiori in piena aria;coltivazioni di fiori piena aria
1191;5;1191_5_1;coltivazione fiori i piena aria;coltivazioni di fiori piena aria
1191;5;1191_5_1;coltivazioni fiori in piena aria;coltivazioni di fiori piena aria
1191;6;1191_6_1;coltivazione di fiori in piena aria;coltivazione di fiori in piena aria
1191;7;1191_7_1;coltivazione di fiori recisi in piena aria;coltivazione di fiori recisi in piena aria
1192;4;1192_4_1;coltivazione fiori colture protette;coltivazione fiori colture protette
1192;5;1192_5_1;coltivazione di fiori colture protette;coltivazioni di fiori colture protette
1192;5;1192_5_1;coltivazione fiori in colture protette;coltivazioni di fiori colture protette
1192;5;1192_5_1;coltivazioni di fiori colture protette;coltivazioni di fiori colture protette
1192;6;1192_6_1;coltivazioni di fiori in colture protette;coltivazioni di fiori in colture protette
1192;6;1192_6_1;coltivazione di fiori in colture protette;coltivazioni di fiori in colture protette
1192;8;1192_8_1;coltivazione di fiori da recidere in colture protette;coltivazione di fiori da recidere in colture protette
1192;8;1192_8_2;coltivazione di fiori in colture protette fuori suolo;coltivazione di fiori in colture protette fuori suolo
1192;8;1192_8_3;dal coltivazione di fiori da recidere in serra;dal coltivazione di fiori da recidere in serra
1199;4;1199_4_1;coltivazioni agricole di foraggi;coltivazioni agricole di foraggi
1199;4;1199_4_2;coltivazione piante da foraggio;coltivazione piante da foraggio
1199;5;1199_5_1;produzione di semi e piante;produzione di semi e piante
1199;5;1199_5_2;coltivazione di piante da foraggio;coltivazione di piante da foraggio
1199;5;1199_5_2;coltivazione di piante d foraggio;coltivazione di piante da foraggio
1210;3;1210_3_1;coltivazione uva vino;coltivazione vite vino
1210;3;1210_3_1;coltivazione vite vino;coltivazione vite vino
1210;3;1210_3_2;coltivazione frutta uva;coltivazione frutta uva
1210;4;1210_4_1;coltivazione frutta e uva;coltivazione frutta e uva
1210;4;1210_4_2;coltivazione uve e vino;coltivazione vite da vino
1210;4;1210_4_2;coltivazione uve da vino;coltivazione vite da vino
1210;4;1210_4_2;coltivazione uva da vino;coltivazione vite da vino
1210;4;1210_4_2;coltivazione vite da vino;coltivazione vite da vino
1210;5;1210_5_1;coltivazione di viti da vino;coltivazione di viti per vino
1210;5;1210_5_1;coltivazione di uva da vino;coltivazione di viti per vino
1210;5;1210_5_1;coltivazione di viti per vino;coltivazione di viti per vino
1210;5;1210_5_1;coltivazione di vite da vino;coltivazione di viti per vino
1220;1;1220_1_1;banane;banane
1220;1;1220_1_2;fico;fico
1220;1;1220_1_3;mango;mango
1220;1;1220_1_4;fichi;fichi
1220;1;1220_1_5;avocado;avocado
1220;2;1220_2_1;coltivazione fichi;coltivazione fichi
1220;2;1220_2_2;fico dindia;fichi dindia
1220;2;1220_2_2;fico india;fichi dindia
1220;2;1220_2_2;fichi dindia;fichi dindia
1220;2;1220_2_3;coltivazione avocado;coltivazione avocado
1220;2;1220_2_4;frutta tropicale;frutta tropicale
1220;2;1220_2_5;coltivazione banane;coltivazione banane
1220;3;1220_3_1;produzione di banane;produzione di banane
1220;3;1220_3_2;produzione di avocado;produzione di avocado
1220;3;1220_3_3;coltivazione frutta tropicale;coltivazione frutta tropicale
1220;3;1220_3_3;produzione frutta tropicale;coltivazione frutta tropicale
1220;3;1220_3_4;coltivazione fichi dindia;coltivazione fichi dindia
1220;3;1220_3_4;coltivazione fico dindia;coltivazione fichi dindia
1220;3;1220_3_4;coltivazione fico india;coltivazione fichi dindia
1220;3;1220_3_5;coltivazione di fichi;coltivazione di fichi
1220;4;1220_4_1;coltivazioni di fichi dindia;coltivazione di fichi dindia
1220;4;1220_4_1;coltivazione di fichi dindia;coltivazione di fichi dindia
1220;4;1220_4_1;coltivazione di fico dindia;coltivazione di fichi dindia
1220;5;1220_5_1;coltivazione di fico d india;coltivazione di fico d india
1220;5;1220_5_2;azienda agricola coltivazione frutta tropicale;azienda agricola coltivazione frutta tropicale
1220;7;1220_7_1;coltivazioni frutta di frutta di origine tropicale;coltivazioni frutta di frutta di origine tropicale
1220;8;1220_8_1;coltivazione di frutta di origine tropicale e subtropicale;coltivazione di frutta di origine tropicale e subtropicale
1230;1;1230_1_1;agrumi;agrume
1230;1;1230_1_1;agrume;agrume
1230;1;1230_1_2;limoni;limone
1230;1;1230_1_2;limone;limone
1230;1;1230_1_3;cedri;cedri
1230;1;1230_1_4;mandarini;mandarini
1230;1;1230_1_5;arance;arance
1230;1;1230_1_6;bergamotto;bergamotto
1230;2;1230_2_1;coltivazione mandarini;coltivazione mandarini
1230;2;1230_2_2;coltivazioni arance;coltivazioni arance
1230;2;1230_2_2;coltivazione arance;coltivazioni arance
1230;2;1230_2_3;coltivazione limoni;coltivazione limone
1230;2;1230_2_3;coltivatore limoni;coltivazione limone
1230;2;1230_2_3;coltivazione limone;coltivazione limone
1230;2;1230_2_4;produzione arance;produzione arance
1230;2;1230_2_5;coltivazioni agrumi;coltivazioni agrumi
1230;2;1230_2_5;coltivazione agrumi;coltivazioni agrumi
1230;2;1230_2_6;azienda arance;azienda arance
1230;2;1230_2_7;produzione clementine;produzione clementine
1230;2;1230_2_8;produzione limoni;produzione limoni
1230;3;1230_3_1;coltivazione di agrumi;coltivazioni di agrumi
1230;3;1230_3_1;coltivazioni di agrumi;coltivazioni di agrumi
1230;3;1230_3_1;coltivazione di limoni;coltivazioni di agrumi
1230;3;1230_3_2;azienda agricola limoni;azienda agricola limoni
1230;3;1230_3_3;impresa agricola arance;impresa agricola arance
1230;3;1230_3_3;azienda agricola arance;impresa agricola arance
1230;4;1230_4_1;coltivazione e vendita agrumi;coltivazione e vendita agrumi
1230;4;1230_4_2;coltivazione ruscus e limoni;coltivazione ruscus e limoni
1230;4;1230_4_3;lattivitvolta coltivazione di agrumi;lattivitvolta coltivazione di agrumi
1230;4;1230_4_4;coltivazione agrumi e altro;coltivazione agrumi e altro
1230;5;1230_5_1;coltivazione e vendita di agrumi;coltivazione e vendita di agrumi
1230;6;1230_6_1;coltivazione di agrumi e di ortaggi;coltivazione di agrumi e di ortaggi
1230;7;1230_7_1;coltivazione di ortaggi di meloni di agrumi;coltivazione di ortaggi di meloni di agrumi
1240;2;1240_2_1;coltivazione mele;coltivazione pomacee
1240;2;1240_2_1;coltivazioni pomacee;coltivazione pomacee
1240;2;1240_2_1;coltivazioni mele;coltivazione pomacee
1240;2;1240_2_1;coltivazione pomacee;coltivazione pomacee
1240;2;1240_2_1;coltivazione pesche;coltivazione pomacee
1240;2;1240_2_1;coltivazione pere;coltivazione pomacee
1240;2;1240_2_1;coltivaz mele;coltivazione pomacee
1240;2;1240_2_2;coltivazione susine;coltivazione susine
1240;2;1240_2_3;coltivazione nocciolo;coltivazione nocciolo
1240;2;1240_2_3;coltivazioni nocciolo;coltivazione nocciolo
1240;2;1240_2_4;coltura pomacee;coltura pomacee
1240;2;1240_2_4;colture pomacee;coltura pomacee
1240;2;1240_2_5;coltivazione albicocche;coltivazione albicocche
1240;2;1240_2_6;coltivazione ciliegie;coltivazioni ciliegie
1240;2;1240_2_6;coltivazioni ciliegie;coltivazioni ciliegie
1240;2;1240_2_7;mele colt;mele colt
1240;2;1240_2_8;pomacee coltiv;pomacee coltiv
1240;2;1240_2_9;mele coltivazione;mele coltivazione
1240;3;1240_3_1;coltivazione frutta nocciolo;coltivazioni frutto nocciolo
1240;3;1240_3_1;coltivazioni frutto nocciolo;coltivazioni frutto nocciolo
1240;3;1240_3_2;coltivazione di pomacee;coltivazione di ciliegie
1240;3;1240_3_2;coltivazione di ciliegie;coltivazione di ciliegie
1240;3;1240_3_2;coltivazioni di pomacee;coltivazione di ciliegie
1240;3;1240_3_2;coltivazione di mele;coltivazione di ciliegie
1240;3;1240_3_2;coltivazione di pesche;coltivazione di ciliegie
1240;3;1240_3_2;coltivazione di pere;coltivazione di ciliegie
1240;3;1240_3_3;coltivatore di mele;coltivatore di mele
1240;3;1240_3_4;coltivazione di albicocche;coltivazione di albicocche
1240;3;1240_3_5;coltivazione frutta pesche;coltivazione frutta pesche
1240;3;1240_3_6;coltivazione di susine;coltivazione di susine
1240;4;1240_4_1;coltivazione frutta a nocciolo;coltivazione frutta a nocciolo
1240;4;1240_4_1;coltivazione frutti a nocciolo;coltivazione frutta a nocciolo
1240;4;1240_4_2;coltivazione ciliege e albicocche;coltivazione ciliege e albicocche
1240;4;1240_4_2;coltivazione di pesche albicocche;coltivazione ciliege e albicocche
1240;4;1240_4_3;coltivazione di susine cicliege;coltivazione di susine cicliege
1240;4;1240_4_4;coltivazione di pere fresche;coltivazione di pere fresche
1240;4;1240_4_5;azienda agricola coltivazione pomacee;azienda agricola coltivazione pomacee
1240;4;1240_4_6;pomacee frutta a nocciolo;pomacee frutta a nocciolo
1240;4;1240_4_7;produttore agricolo di mele;produttore agricolo di mele
1240;4;1240_4_8;coltivazione alberi fratta ciliegie;coltivazione alberi fratta ciliegie
1240;4;1240_4_9;azienda agricola produzione ciliegie;azienda agricola produzione ciliegie
1240;5;1240_5_1;produzione di pesche e pere;coltivazione di pesche e pere
1240;5;1240_5_1;coltivazione di pesche e pere;coltivazione di pesche e pere
1240;5;1240_5_2;coltivazione pomaceee frutta a nocciolo;coltivazione pomaceee frutta a nocciolo
1240;5;1240_5_3;pomacee e frutta a nocciolo;pomacee e frutta a nocciolo
1240;5;1240_5_4;coltivazione di susine e broccoletti;coltivazione di susine e broccoletti
1240;5;1240_5_5;coltivazione piante da frutta pesche;coltivazione piante da frutta pesche
1240;5;1240_5_6;coltivazione di pesche e viti;coltivazione di pesche e viti
1240;6;1240_6_1;coltivazione frutta a nocciolo e uva;coltivazione frutta a nocciolo e uva
1240;6;1240_6_2;coltivazione di ciliegie prugne mele pere;coltivazione di ciliegie prugne mele pere
1240;6;1240_6_3;coltivazione pomacee e frutta a nocciolo;coltivazione pomacee e frutta a nocciolo
1240;7;1240_7_1;coltivazione di pomacee e frutta a nocciolo;coltivazione di pomacce e frutta a nocciolo
1240;7;1240_7_1;coltivazione di pomacce e frutta a nocciolo;coltivazione di pomacce e frutta a nocciolo
1240;8;1240_8_1;coltivazione di pomacee e frutta a nocciolo dal;lattivitvolta coltivazione di pomacee e frutta a nocciolo
1240;8;1240_8_1;lattivitvolta coltivazione di pomacee e frutta a nocciolo;lattivitvolta coltivazione di pomacee e frutta a nocciolo
1250;1;1250_1_1;pistacchi;pistacchi
1250;1;1250_1_2;castagne;castagne
1250;1;1250_1_3;nocciole;nocciole
1250;1;1250_1_4;mandorle;mandorle
1250;2;1250_2_1;coltivazione bacche;coltivazione pistacchi
1250;2;1250_2_1;coltivazione nocciole;coltivazione pistacchi
1250;2;1250_2_1;coltivazione bosco;coltivazione pistacchi
1250;2;1250_2_1;coltivazione ribes;coltivazione pistacchi
1250;2;1250_2_1;coltivazione pistacchi;coltivazione pistacchi
1250;2;1250_2_2;coltivatore nocciole;coltivatore nocciole
1250;2;1250_2_3;kiwi coltivazione;kiwi coltivazione
1250;2;1250_2_4;fragole coltivazione;fragole coltivazione
1250;2;1250_2_5;produzione castagne;produzioni castagne
1250;2;1250_2_5;produzioni castagne;produzioni castagne
1250;2;1250_2_6;coltivazione lamponi;coltivazioni lamponi
1250;2;1250_2_6;coltivazioni lamponi;coltivazioni lamponi
1250;2;1250_2_7;produzioni nocciole;produzioni nocciole
1250;2;1250_2_7;produzione nocciole;produzioni nocciole
1250;2;1250_2_8;coltivazione fragola;coltivazione fragola
1250;2;1250_2_8;coltivazione fragole;coltivazione fragola
1250;2;1250_2_9;produttore nocciole;produttore nocciole
1250;2;1250_2_10;coltivazione castagne;coltivazioni castagne
1250;2;1250_2_10;coltivazioni castagne;coltivazioni castagne
1250;2;1250_2_10;coltivatore castagne;coltivazioni castagne
1250;2;1250_2_11;coltivatore kiwi;coltivazione kiwi
1250;2;1250_2_11;coltivazione kiwi;coltivazione kiwi
1250;2;1250_2_12;produzione mandorle;produzione mandorle
1250;2;1250_2_13;coltivazione mirtilli;coltivazione mirtilli
1250;2;1250_2_14;coltivazione mandorle;coltivazione mandorle
1250;2;1250_2_15;coltivazione melograno;coltivazione melograno
1250;3;1250_3_1;coltivazione di kiwi;coltivazione di pistacchi
1250;3;1250_3_1;coltivazione di mirtilli;coltivazione di pistacchi
1250;3;1250_3_1;coltivazione di mirtillo;coltivazione di pistacchi
1250;3;1250_3_1;coltivazione di cachi;coltivazione di pistacchi
1250;3;1250_3_1;coltivazione di pistacchi;coltivazione di pistacchi
